"Line Downtime Original Reason","Line Downtime Reason","Line State Duration","Scheduled Shift","Scheduled Shift Start Date Time","Line Downtime Equipment Name"
"Unplanned Downtime","PLG2 2-Sheet Caliper","1.6833333333333333","A2","2022-11-06 06:00:00.000","7201"
"Unplanned Downtime","PLD0 Mechanical Delivery","1.3666666666666667","A2","2022-11-06 06:00:00.000","7201"
"Unplanned Downtime","Q31 Grease-Dirt-Contamination","9.633333333333333","A2","2022-11-06 06:00:00.000","7201"
"Unplanned Downtime","PQBW Blanket Wash Normal","70.08333333333333","C1","2022-11-06 18:00:00.000","7201"
"Unplanned Downtime","PLRP Rollers  Print Coat press crew","3.65","C1","2022-11-06 18:00:00.000","7201"
"Unplanned Downtime","PLDX Mechanical Coater","80.25","C1","2022-11-06 18:00:00.000","7201"
"Unplanned Downtime","PLDF Mechanical Feeder","52.333333333333336","C1","2022-11-06 18:00:00.000","7201"
"Unplanned Downtime","PLD3 Mechanical Unit 3","17.916666666666668","C1","2022-11-06 18:00:00.000","7201"
"Unplanned Downtime","PLD0 Mechanical Delivery","9.35","C1","2022-11-06 18:00:00.000","7201"
"Unplanned Downtime","Unplanned Downtime","18.766666666666666","C1","2022-11-06 18:00:00.000","7201"
"","","5072.8","1","2022-11-04 07:00:00.000",""
"Unplanned Downtime","PLG5 Feeder Trips   Operator","21.116666666666667","1","2022-11-04 07:00:00.000","7206"
"Unplanned Downtime","PLF Feeder - Press Crew","25.833333333333332","1","2022-11-04 07:00:00.000","7206"
"Unplanned Downtime","PQBW Blanket Wash Normal","9.533333333333333","1","2022-11-04 07:00:00.000","7206"
"Unplanned Downtime","PLG0 Infeed - Side Guide","1.05","1","2022-11-04 07:00:00.000","7206"
"Unplanned Downtime","PLDF Mechanical Feeder","15.533333333333333","1","2022-11-04 07:00:00.000","7206"
"Unplanned Downtime","PLRP Rollers  Print Coat press crew","2.55","1","2022-11-04 07:00:00.000","7206"
"Unplanned Downtime","PLG5 Feeder Trips   Operator","49.06666666666667","2","2022-11-04 15:00:00.000","7206"
"","","4945.6","2","2022-11-04 15:00:00.000",""
"Unplanned Downtime","PLDF Mechanical Feeder","15.616666666666667","2","2022-11-04 15:00:00.000","7206"
"Unplanned Downtime","PLG1 Head Stops - Eyes","10.0","2","2022-11-04 15:00:00.000","7206"
"Unplanned Downtime","PQBW Blanket Wash Normal","33.516666666666666","2","2022-11-04 15:00:00.000","7206"
"Unplanned Downtime","PQBW Blanket Wash Normal","26.85","3","2022-11-04 23:00:00.000","7206"
"","","4979.166666666667","3","2022-11-04 23:00:00.000",""
"Unplanned Downtime","PLG5 Feeder Trips   Operator","86.91666666666667","3","2022-11-04 23:00:00.000","7206"
"Unplanned Downtime","PLG0 Infeed - Side Guide","0.7333333333333333","3","2022-11-04 23:00:00.000","7206"
"","","5299.966666666667","1","2022-11-05 07:00:00.000",""
"Unplanned Downtime","SL02 UTILITY OUTAGE - ACT OF GOD","67.21666666666667","1","2022-11-05 07:00:00.000","7206"
"Unplanned Downtime","LOEC Electrical Console","2.3333333333333335","1","2022-11-05 07:00:00.000","7206"
"Unplanned Downtime","PL05 Electical unit 5","62.333333333333336","1","2022-11-05 07:00:00.000","7206"
"Unplanned Downtime","PQBW Blanket Wash Normal","8.15","1","2022-11-05 07:00:00.000","7206"
"Unplanned Downtime","PLG5 Feeder Trips   Operator","4.966666666666667","1","2022-11-05 07:00:00.000","7206"
"Unplanned Downtime","SL02 UTILITY OUTAGE - ACT OF GOD","34.65","2","2022-11-05 15:00:00.000","7206"
"","","5177.333333333334","2","2022-11-05 15:00:00.000",""
"Unplanned Downtime","PLD0 Mechanical Delivery","136.71666666666667","2","2022-11-05 15:00:00.000","7206"
"Unplanned Downtime","PLG5 Feeder Trips   Operator","31.633333333333333","2","2022-11-05 15:00:00.000","7206"
"Unplanned Downtime","PLG1 Head Stops - Eyes","4.95","2","2022-11-05 15:00:00.000","7206"
"Unplanned Downtime","Unplanned Downtime","3.6333333333333333","2","2022-11-05 15:00:00.000","7206"
"Unplanned Downtime","PQBW Blanket Wash Normal","38.71666666666667","2","2022-11-05 15:00:00.000","7206"
"","","5711.916666666667","3","2022-11-05 23:00:00.000",""
"Unplanned Downtime","Unplanned Downtime","10.1","3","2022-11-05 23:00:00.000","7206"
"","","5319.983333333334","1","2022-11-06 06:00:00.000",""
"","","5557.700000000001","2","2022-11-06 14:00:00.000",""
"","","5868.1500000000015","3","2022-11-06 22:00:00.000",""
"Unplanned Downtime","PLG5 Feeder Trips   Operator","17.6","3","2022-11-06 22:00:00.000","7206"
"Unplanned Downtime","T00 MEETING-SAFETY TRAINING ","23.366666666666667","3","2022-11-06 22:00:00.000","7206"
"Unplanned Downtime","PQ06 Coating Stickers","29.9","B2","2022-11-04 07:00:00.000","7204"
"Unplanned Downtime","PLRP Rollers  Print Coat press crew","19.366666666666667","B2","2022-11-04 07:00:00.000","7204"
"Unplanned Downtime","PQBW Blanket Wash Normal","51.21666666666667","B2","2022-11-04 07:00:00.000","7204"
"Unplanned Downtime","PLAX Electrical Mech Auxiliary","41.2","B2","2022-11-04 07:00:00.000","7204"
"Unplanned Downtime","PLG1 Head Stops - Eyes","11.433333333333334","B2","2022-11-04 07:00:00.000","7204"
"Unplanned Downtime","PLG5 Feeder Trips   Operator","1.4166666666666667","B2","2022-11-04 07:00:00.000","7204"
"Unplanned Downtime","PLG0 Infeed - Side Guide","1.6833333333333333","B2","2022-11-04 07:00:00.000","7204"
"Unplanned Downtime","SQ04 Waiting on Material Board","32.61666666666667","B2","2022-11-04 07:00:00.000","7204"
