"Line Downtime Original Reason","Line Downtime Reason","Line State Duration","Scheduled Shift","Scheduled Shift Start Date Time","Line Downtime Equipment Name"
"UPDT - Tower 4 Guard Open Fault","PLRW Rollers metering chrome","1.6166666666666667","Y4","2022-11-05 07:00:00.000","7303"
"UPDT -  LEARY SYSTEM SHUTDOWN","FLAB Flaps-  Bent- Torn","1.6333333333333333","Y4","2022-11-05 07:00:00.000","7436B"
"Unplanned Downtime","Unplanned Downtime","1.6666666666666667","R4","2022-11-05 19:00:00.000","7433"
"UPDT -  LEARY SYSTEM SHUTDOWN","FLA0 Auto Packer","1.6833333333333333","R4","2022-11-05 19:00:00.000","7436B"
"UPDT -  HEIBER STOP COMMAND","FLT0 Trombone Section","1.6833333333333333","Y4","2022-11-05 07:00:00.000","7435B"
"UPDT - Delivery Tab Breaker Fast Stop Shutdown","CQCJ Die jam","1.7","Y5","2022-11-06 06:00:00.000","7303"
"UPDT - Delivery Tab Breaker Jam Center","CLCS Die stripping-pins","1.7333333333333334","R4","2022-11-05 19:00:00.000","7302"
"UPDT - Delivery Table Jam - 1","PQPA Plate Scratch-Stain-Desensitiz","1.7333333333333334","R4","2022-11-05 19:00:00.000","7302"
"UPDT -  HEIBER STOP COMMAND","FLW0 Automation - Robotics","1.7833333333333334","Y4","2022-11-04 07:00:00.000","7436A"
"UPDT - Cutter Dancer Roller at Lower Limit","UPDT - Cutter Dancer Roller at Lower Limit","1.7833333333333334","Y5","2022-11-06 06:00:00.000","7302"
"UPDT - Delivery Tab Breaker Fast Stop Shutdown","S03 Start up shut down","1.8","R4","2022-11-05 19:00:00.000","7301"
"UPDT -  LEARY SYSTEM SHUTDOWN","FLW0 Automation - Robotics","1.8166666666666667","Y4","2022-11-04 07:00:00.000","7436B"
"UPDT - Delivery Tab Breaker Jam Gear Side","PLS0 Delivery table jam","1.8666666666666667","Y4","2022-11-05 07:00:00.000","7301"
"Unplanned Downtime","FLF3 Feed Section","1.9166666666666667","R5","2022-11-06 18:00:00.000","7434"
